route_id,total_stops,planned_distance,actual_distance,deviation_count,sla_violation_count,route_start_time,route_end_time,distance_deviation,distance_efficiency_ratio,route_duration,sla_violation_rate,deviation_rate,driver_id,week_id,country,is_inefficient_route,has_sla_violation,high_deviation_route,positive_deviation_route,distance_efficiency_bucket,sla_risk_level,distance_loss_per_stop
10006,10,67.681556751,67.525115852,2,0,105.566,316.447,-0.15644089900000324,0.997688574162448,210.881,0.0,0.2,246,17,0,0,0,0,1,efficient,none,-0.015644089900000324
10007,28,45.315838224139995,53.19329599414,22,18,226.783,6013.311,7.877457770000007,1.1738345372987857,5786.527999999999,0.6428571428571429,0.7857142857142857,273,17,1,1,1,1,0,slightly inefficient,high,0.2813377775000002
10008,4,84.01172852900001,84.01172852900001,0,0,109.417,427.511,0.0,1.0,318.09400000000005,0.0,0.0,64,17,0,0,0,0,0,efficient,none,0.0
10009,10,43.594636252,46.352565494000004,7,2,114.254,662.805,2.757929242000003,1.0632630405735632,548.5509999999999,0.2,0.7,227,17,0,0,1,1,0,slightly inefficient,low,0.2757929242000003
10010,15,31.905978196999996,31.905978196999996,0,0,114.614,503.88,0.0,1.0,389.26599999999996,0.0,0.0,40,17,0,0,0,0,0,efficient,none,0.0
10011,14,115.95268304,118.5716417,2,0,115.689,425.802,2.618958660000004,1.0225864429467022,310.11300000000006,0.0,0.14285714285714285,165,17,0,0,0,0,0,slightly inefficient,none,0.187068475714286
10012,8,62.840743775,64.290921564,2,0,300.648,410.532,1.4501777890000014,1.0230770309497343,109.88399999999996,0.0,0.25,56,17,1,0,0,0,0,slightly inefficient,none,0.18127222362500017
10013,7,95.49751016100001,95.49751016100001,0,0,2.587,357.846,0.0,1.0,355.259,0.0,0.0,84,17,0,0,0,0,0,efficient,none,0.0
10014,13,42.433306210000005,42.433306210000005,0,3,126.12,538.387,0.0,1.0,412.26699999999994,0.23076923076923078,0.0,54,17,0,0,1,0,0,efficient,high,0.0
10015,17,32.473776441,32.473776441,0,0,128.27,596.702,0.0,1.0,468.432,0.0,0.0,323,17,0,0,0,0,0,efficient,none,0.0
10016,20,14.507892273,14.408915105,15,11,250.125,656.623,-0.09897716799999934,0.9931777017544994,406.49800000000005,0.55,0.75,338,17,1,0,1,1,1,efficient,high,-0.004948858399999967
10017,19,59.827964883,59.871492525,3,3,311.724,792.334,0.04352764200000081,1.000727546759866,480.60999999999996,0.15789473684210525,0.15789473684210525,314,17,1,0,1,0,0,slightly inefficient,low,0.0022909285263158323
10018,23,32.770419033,34.69466184,16,1,251.94,537.73,1.9242428069999988,1.0587188953874003,285.79,0.043478260869565216,0.6956521739130435,303,17,1,0,1,1,0,slightly inefficient,low,0.08366273073913039
10019,8,174.284926353,174.284926353,0,2,196.071,837.437,0.0,1.0,641.366,0.25,0.0,82,17,0,0,1,0,0,efficient,high,0.0
10020,8,108.691999418,108.691999418,0,0,201.575,712.943,0.0,1.0,511.368,0.0,0.0,69,17,0,0,0,0,0,efficient,none,0.0
10021,23,92.088329431,93.464635143,2,0,143.574,544.511,1.37630571199999,1.014945495487908,400.93699999999995,0.0,0.08695652173913043,80,17,0,0,0,0,0,slightly inefficient,none,0.05983937878260826
10022,6,102.015592582,102.015592582,0,0,151.427,487.299,0.0,1.0,335.87199999999996,0.0,0.0,91,17,0,0,0,0,0,efficient,none,0.0
10023,15,90.309129737,84.830866913,12,6,332.536,820.612,-5.478262824000012,0.9393387707316645,488.07599999999996,0.4,0.8,134,17,1,0,1,1,1,efficient,high,-0.3652175216000008
10024,12,28.700952412,28.229774211,9,0,157.057,363.943,-0.47117820100000074,0.9835831858735462,206.886,0.0,0.75,85,17,0,0,0,1,1,efficient,none,-0.03926485008333339
10025,25,73.841468156,62.687099132,6,2,158.143,631.22,-11.154369024000005,0.8489416678385253,473.077,0.08,0.24,113,17,0,0,1,0,1,efficient,low,-0.4461747609600002
10026,11,36.291511656,36.291511656,0,1,160.12,514.425,0.0,1.0,354.30499999999995,0.09090909090909091,0.0,68,17,0,0,1,0,0,efficient,low,0.0
10027,10,88.677151804,88.677151804,0,0,220.415,692.826,0.0,1.0,472.41100000000006,0.0,0.0,70,17,0,0,0,0,0,efficient,none,0.0
10028,4,112.04391878999999,112.04391878999999,0,0,220.8,531.639,0.0,1.0,310.839,0.0,0.0,114,17,0,0,0,0,0,efficient,none,0.0
10029,20,47.221410617,32.446267139,17,6,346.109,5011.665,-14.775143477999997,0.6871092310681448,4665.556,0.3,0.85,130,17,1,0,1,1,1,efficient,high,-0.7387571738999998
10030,14,75.158340127,75.682767468,8,0,166.594,448.091,0.524427340999992,1.0069776333553113,281.497,0.0,0.5714285714285714,174,17,0,0,0,1,0,slightly inefficient,none,0.037459095785713714
10031,12,182.78458584999998,182.78458584999998,0,2,166.614,607.852,0.0,1.0,441.23799999999994,0.16666666666666666,0.0,108,17,0,0,1,0,0,efficient,low,0.0
10032,19,39.940434207,34.862921097,9,8,346.923,803.723,-5.077513110000005,0.8728728615296296,456.79999999999995,0.42105263157894735,0.47368421052631576,327,17,1,0,1,0,1,efficient,high,-0.2672375321052634
10033,13,34.440484203,37.740436163,7,2,170.711,587.993,3.2999519600000013,1.0958160733324578,417.28200000000004,0.15384615384615385,0.5384615384615384,329,17,0,0,1,1,0,slightly inefficient,low,0.2538424584615386
10034,7,149.374333544,135.561586219,2,0,171.522,502.57,-13.812747325000004,0.9075293124509152,331.048,0.0,0.2857142857142857,78,17,0,0,0,0,1,efficient,none,-1.9732496178571435
10035,7,88.606157774,82.588616834,2,1,63.618,636.251,-6.017540939999989,0.9320866507342705,572.6329999999999,0.14285714285714285,0.2857142857142857,90,17,0,0,1,0,1,efficient,low,-0.8596487057142842
10036,4,96.58901509,96.58901509,0,0,69.253,434.151,0.0,1.0,364.898,0.0,0.0,151,17,0,0,0,0,0,efficient,none,0.0
10037,7,209.96430662,209.96430662,0,0,73.868,787.118,0.0,1.0,713.25,0.0,0.0,138,17,0,0,0,0,0,efficient,none,0.0
10038,7,47.354669742,47.354669742,0,5,195.283,585.438,0.0,1.0,390.155,0.7142857142857143,0.0,309,17,0,0,1,0,0,efficient,high,0.0
10039,6,82.049618763,82.049618763,0,1,196.149,558.214,0.0,1.0,362.06500000000005,0.16666666666666666,0.0,110,17,0,0,1,0,0,efficient,low,0.0
10040,6,78.494988541,78.494988541,0,0,265.854,575.569,0.0,1.0,309.715,0.0,0.0,116,17,0,0,0,0,0,efficient,none,0.0
10041,14,21.794125854,25.010343477000003,10,1,85.857,299.062,3.216217623000002,1.1475726828662738,213.205,0.07142857142857142,0.7142857142857143,167,17,1,1,1,1,0,slightly inefficient,low,0.22972983021428586
10042,18,21.556357729,21.556357729,0,7,206.631,607.783,0.0,1.0,401.15200000000004,0.3888888888888889,0.0,63,17,0,0,1,0,0,efficient,high,0.0
10043,9,50.804154106,50.804154106,0,0,273.328,647.633,0.0,1.0,374.30500000000006,0.0,0.0,73,17,0,0,0,0,0,efficient,none,0.0
10044,9,31.945714638,34.269433758,5,1,274.861,638.748,2.32371912,1.072739619267615,363.88700000000006,0.1111111111111111,0.5555555555555556,253,17,0,0,1,1,0,slightly inefficient,low,0.25819101333333333
10045,12,36.901884516,36.692650973,4,3,278.934,679.285,-0.2092335430000034,0.9943300038536167,400.35099999999994,0.25,0.3333333333333333,334,17,0,0,1,0,1,efficient,high,-0.017436128583333616
10046,4,52.720567434,52.720567434,0,1,226.954,480.124,0.0,1.0,253.17000000000002,0.25,0.0,169,17,0,0,1,0,0,efficient,high,0.0
10047,5,56.376077805,56.376077805,0,1,290.686,566.429,0.0,1.0,275.743,0.2,0.0,83,17,0,0,1,0,0,efficient,low,0.0
10048,6,28.198939378,28.198939378,2,0,240.769,431.443,0.0,1.0,190.67399999999998,0.0,0.3333333333333333,168,17,0,0,0,0,0,efficient,none,0.0
10049,15,115.710406632,115.700081233,5,1,267.51,605.124,-0.010325398999995627,0.9999107651653768,337.61400000000003,0.06666666666666667,0.3333333333333333,45,17,0,0,1,0,1,efficient,low,-0.0006883599333330419
10050,24,84.447570998,60.731406794,21,8,485.852,811.091,-23.716164204000002,0.719161085112067,325.23900000000003,0.3333333333333333,0.875,299,17,1,0,1,1,1,efficient,high,-0.9881735085000001
10051,5,36.483499768,36.483499768,0,0,371.565,676.567,0.0,1.0,305.002,0.0,0.0,172,17,0,0,0,0,0,efficient,none,0.0
10052,4,17.665404123000002,17.665404123000002,0,0,432.154,499.018,0.0,1.0,66.86399999999998,0.0,0.0,295,17,1,0,0,0,0,efficient,none,0.0
10053,7,148.052081278,111.186149904,3,2,508.973,945.057,-36.865931374,0.7509934946150727,436.084,0.2857142857142857,0.42857142857142855,47,17,1,0,1,0,1,efficient,high,-5.266561624857142
10054,14,45.908447506,39.376627807999995,9,12,525.674,769.802,-6.531819698000007,0.8577207452474551,244.12800000000004,0.8571428571428571,0.6428571428571429,104,17,1,0,1,1,1,efficient,high,-0.46655854985714335
10055,17,33.266098744,33.266098744,0,11,356.236,802.076,0.0,1.0,445.84000000000003,0.6470588235294118,0.0,226,17,0,0,1,0,0,efficient,high,0.0
10056,13,39.283580487,36.392748111,12,1,403.043,796.333,-2.8908323759999988,0.9264111789159175,393.28999999999996,0.07692307692307693,0.9230769230769231,87,17,0,0,1,1,1,efficient,low,-0.22237172123076915
10057,7,58.463524554,58.463524554,0,0,368.964,368.964,0.0,1.0,0.0,0.0,0.0,119,17,0,0,0,0,0,efficient,none,0.0
10058,8,90.576808452,90.576808452,0,0,368.987,368.987,0.0,1.0,0.0,0.0,0.0,245,17,0,0,0,0,0,efficient,none,0.0
10059,6,199.85056183999998,199.85056183999998,0,0,369.031,369.031,0.0,1.0,0.0,0.0,0.0,121,17,0,0,0,0,0,efficient,none,0.0
10060,5,51.239832518,51.239832518,0,0,369.072,369.072,0.0,1.0,0.0,0.0,0.0,120,17,0,0,0,0,0,efficient,none,0.0
10061,14,30.559971366,23.447687993000002,12,2,489.629,710.852,-7.112283372999997,0.7672679961698889,221.22299999999996,0.14285714285714285,0.8571428571428571,126,17,0,0,1,1,1,efficient,low,-0.5080202409285712
10062,10,70.103163071,70.103163071,2,1,542.988,803.535,0.0,1.0,260.5469999999999,0.1,0.2,153,17,0,0,1,0,0,efficient,low,0.0
10063,6,40.576403017,40.576403017,2,0,556.177,998.37,0.0,1.0,442.193,0.0,0.3333333333333333,89,17,0,0,0,0,0,efficient,none,0.0
10064,10,27.597615457,30.19464782,2,0,460.223,463.115,2.5970323630000003,1.0941035056831794,2.891999999999996,0.0,0.2,135,17,0,0,0,0,0,slightly inefficient,none,0.25970323630000003
10065,9,672.88804516,828.36097626,3,6,0.0,5363.219,155.47293109999998,1.2310531926050663,5363.219,0.6666666666666666,0.3333333333333333,81,17,0,1,1,0,0,highly inefficient,high,17.274770122222222
10066,10,34.77913013,42.878543024,9,0,160.738,462.238,8.099412894000004,1.2328814108842119,301.5,0.0,0.9,8,17,1,1,0,1,0,highly inefficient,none,0.8099412894000004
10067,7,17.692858476,17.692858476,0,0,167.159,371.219,0.0,1.0,204.06,0.0,0.0,0,17,1,0,0,0,0,efficient,none,0.0
10068,9,45.843314806,56.104353425,5,0,172.638,341.486,10.261038618999997,1.2238284614108452,168.84799999999998,0.0,0.5555555555555556,1,17,1,1,0,1,0,highly inefficient,none,1.1401154021111108
10069,14,36.32562247,34.642808403,9,0,187.606,492.335,-1.6828140670000025,0.9536741849808692,304.729,0.0,0.6428571428571429,3,17,1,0,0,1,1,efficient,none,-0.12020100478571447
10070,12,22.238359265,19.311443908,10,0,194.56,418.487,-2.9269153569999986,0.8683843838422673,223.92700000000002,0.0,0.8333333333333334,6,17,1,0,0,1,1,efficient,none,-0.24390961308333323
10071,13,27.917035665,29.841772324999997,10,0,194.865,409.333,1.924736659999997,1.0689448795028431,214.46800000000002,0.0,0.7692307692307693,9,17,1,0,0,1,0,slightly inefficient,none,0.14805666615384594
10072,11,62.649825059,48.97540304,10,0,205.541,512.935,-13.674422018999998,0.781732478803856,307.39399999999995,0.0,0.9090909090909091,109,17,1,0,0,1,1,efficient,none,-1.2431292744545452
10073,9,25.218327021,19.28417607,8,0,213.516,371.994,-5.9341509509999995,0.7646889523615715,158.47800000000004,0.0,0.8888888888888888,5,17,1,0,0,1,1,efficient,none,-0.6593501056666666
10074,18,43.151239512000004,29.259819402999998,15,0,213.826,446.245,-13.891420109000006,0.6780759888684793,232.419,0.0,0.8333333333333334,95,17,1,0,0,1,1,efficient,none,-0.7717455616111114
10075,10,14.612944246,15.333361106,4,0,241.8,468.773,0.7204168600000003,1.0492999116312376,226.973,0.0,0.4,7,17,1,0,0,0,0,slightly inefficient,none,0.07204168600000002
10076,12,45.86576404,24.018805778,10,1,245.739,1691.198,-21.846958262,0.5236761292595705,1445.459,0.08333333333333333,0.8333333333333334,160,17,1,0,1,1,1,efficient,low,-1.8205798551666668
10077,6,22.913411828,23.975179151,4,0,252.154,347.191,1.061767322999998,1.04633824639343,95.03699999999998,0.0,0.6666666666666666,335,17,1,0,0,1,0,slightly inefficient,none,0.17696122049999966
10078,12,24.581387684,24.372225573999998,9,0,308.771,493.677,-0.20916211000000118,0.9914910373373207,184.906,0.0,0.75,2,17,1,0,0,1,1,efficient,none,-0.017430175833333433
10079,26,180.996717117,120.551408994,25,0,41.444,679.473,-60.445308123000004,0.6660419642643192,638.029,0.0,0.9615384615384616,19,17,1,0,0,1,1,efficient,none,-2.3248195431923078
10080,10,47.88679786,45.841714386,8,0,102.124,484.297,-2.045083474000002,0.9572933759325706,382.173,0.0,0.8,337,17,1,0,0,1,1,efficient,none,-0.20450834740000018
10081,20,116.058084068,103.781770844,15,5,91.652,692.472,-12.276313224000006,0.8942226789061316,600.8199999999999,0.25,0.75,142,17,1,0,1,1,1,efficient,high,-0.6138156612000003
10082,16,122.42457913599999,122.301257736,11,0,153.607,610.232,-0.1233213999999947,0.9989926745031894,456.625,0.0,0.6875,143,17,1,0,0,1,1,efficient,none,-0.0077075874999996685
10083,17,23.353042411,24.174656763999998,10,2,120.997,580.799,0.8216143529999975,1.0351823260772648,459.80199999999996,0.11764705882352941,0.5882352941176471,97,17,1,0,1,1,0,slightly inefficient,low,0.048330256058823386
10084,17,39.884783088999995,39.872069783,4,6,126.155,685.899,-0.012713305999994873,0.9996812492129736,559.744,0.35294117647058826,0.23529411764705882,96,17,1,0,1,0,1,efficient,high,-0.0007478415294114631
10085,21,154.133620299,147.365767597,3,1,140.338,605.604,-6.767852701999999,0.9560910028008737,465.2660000000001,0.047619047619047616,0.14285714285714285,14,17,1,0,1,0,1,efficient,low,-0.32227870009523807
10086,19,87.942230723,79.707617545,11,0,83.995,501.834,-8.23461317799999,0.9063633807068491,417.839,0.0,0.5789473684210527,305,17,1,0,0,1,1,efficient,none,-0.4334006935789468
10087,17,114.164214429,97.967109618,10,4,145.52,832.506,-16.197104811000003,0.8581245016924882,686.986,0.23529411764705882,0.5882352941176471,22,17,1,0,1,1,1,efficient,high,-0.9527708712352942
10088,15,80.705244597,80.51352209699999,10,1,151.687,1606.097,-0.19172250000001156,0.9976244108922862,1454.4099999999999,0.06666666666666667,0.6666666666666666,259,17,1,0,1,1,1,efficient,low,-0.012781500000000771
10089,20,33.923728271,33.923728271,7,3,156.865,697.101,0.0,1.0,540.236,0.15,0.35,67,17,1,0,1,0,0,efficient,low,0.0
10090,15,32.392441458,32.710050386999995,12,1,100.094,1568.838,0.31760892899999504,1.0098050321218242,1468.744,0.06666666666666667,0.8,261,17,1,0,1,1,0,slightly inefficient,low,0.02117392859999967
10091,17,23.95711687,26.855855513,11,0,109.654,435.263,2.8987386430000015,1.1209969738316012,325.609,0.0,0.6470588235294118,257,17,1,1,0,1,0,slightly inefficient,none,0.1705140378235295
10092,14,108.792806238,108.792806238,2,0,110.314,521.565,0.0,1.0,411.2510000000001,0.0,0.14285714285714285,258,17,1,0,0,0,0,efficient,none,0.0
10093,10,83.98008883199999,84.59870508899999,3,0,111.0,433.536,0.6186162569999993,1.0073662253232136,322.536,0.0,0.3,260,17,1,0,0,0,0,slightly inefficient,none,0.061861625699999936
10094,15,134.642624998,203.783160287,13,0,115.677,441.963,69.14053528899998,1.5135114922932245,326.286,0.0,0.8666666666666667,266,17,1,1,0,1,0,highly inefficient,none,4.609369019266666
10095,18,106.468082201,106.306282641,4,0,117.8,571.324,-0.16179956000000573,0.9984802998546123,453.52399999999994,0.0,0.2222222222222222,262,17,1,0,0,0,1,efficient,none,-0.008988864444444763
10096,13,56.596529997000005,57.070613296,9,1,178.443,556.261,0.474083298999993,1.0083765435623901,377.818,0.07692307692307693,0.6923076923076923,198,17,1,0,1,1,0,slightly inefficient,low,0.03646794607692254
10097,20,78.579330685,102.76863101800001,15,0,119.301,427.938,24.189300333000006,1.3078328629441673,308.637,0.0,0.75,291,17,1,1,0,1,0,highly inefficient,none,1.2094650166500003
10098,11,49.20846885,49.20846885,0,1,180.874,574.871,0.0,1.0,393.99699999999996,0.09090909090909091,0.0,39,17,1,0,1,0,0,efficient,low,0.0
10099,15,38.753176026,38.753176026,2,0,181.382,539.47,0.0,1.0,358.088,0.0,0.13333333333333333,41,17,1,0,0,0,0,efficient,none,0.0
10100,11,51.394223318,52.241733828,4,0,182.074,615.447,0.8475105099999993,1.01649038462467,433.373,0.0,0.36363636363636365,36,17,1,0,0,0,0,slightly inefficient,none,0.07704640999999994
10101,23,58.440142464000004,63.350446592,15,3,182.329,728.878,4.910304127999993,1.0840227953076058,546.549,0.13043478260869565,0.6521739130434783,164,17,1,0,1,1,0,slightly inefficient,low,0.21349148382608665
10102,25,55.31848813200132,52.78165982000066,22,0,130.555,545.457,-2.536828312000658,0.9541414019496111,414.902,0.0,0.88,274,17,1,0,0,1,1,efficient,none,-0.10147313248002632
10103,14,50.865823988,53.024228895,9,0,252.805,551.257,2.1584049069999978,1.0424333027124302,298.45199999999994,0.0,0.6428571428571429,276,17,1,0,0,1,0,slightly inefficient,none,0.1541717790714284
10104,16,8.387778578,7.031492232,13,0,194.686,442.26,-1.356286346000001,0.8383020804152658,247.57399999999998,0.0,0.8125,325,17,1,0,0,1,1,efficient,none,-0.08476789662500006
10105,19,64.469895467,66.766786862,17,0,16.02,452.018,2.296891395000003,1.03562734790187,435.998,0.0,0.8947368421052632,26,17,0,0,0,1,0,slightly inefficient,none,0.12088902078947383
10106,22,75.250810807,72.620833035,14,1,139.983,555.227,-2.6299777719999895,0.9650505058510899,415.24399999999997,0.045454545454545456,0.6363636363636364,264,17,1,0,1,1,1,efficient,low,-0.1195444441818177
10107,9,18.278101327,20.886689213,7,0,200.872,520.779,2.6085878859999987,1.14271656772942,319.907,0.0,0.7777777777777778,179,17,1,1,0,1,0,slightly inefficient,none,0.2898430984444443
10108,25,119.319804615,116.77729678,4,1,201.216,699.139,-2.542507834999995,0.9786916527126095,497.923,0.04,0.16,18,17,1,0,1,0,1,efficient,low,-0.1017003133999998
10109,23,36.465434486,36.848809949,13,2,144.023,527.366,0.38337546300000014,1.0105133935301713,383.34299999999996,0.08695652173913043,0.5652173913043478,271,17,1,0,1,1,0,slightly inefficient,low,0.016668498391304354
10110,22,46.279817394,48.979265212,13,2,205.871,746.001,2.699447818000003,1.058328834684425,540.13,0.09090909090909091,0.5909090909090909,28,17,1,0,1,1,0,slightly inefficient,low,0.12270217354545468
10111,6,50.0592631,50.0592631,0,0,86.278,505.621,0.0,1.0,419.34299999999996,0.0,0.0,29,17,0,0,0,0,0,efficient,none,0.0
10112,17,42.856152884,43.154542104,4,2,210.054,683.668,0.29838922000000423,1.006962575964475,473.61400000000003,0.11764705882352941,0.23529411764705882,43,17,1,0,1,0,0,slightly inefficient,low,0.01755230705882378
10113,20,58.902193171,53.221805785,16,0,270.208,678.921,-5.680387386,0.9035623789167041,408.713,0.0,0.8,296,17,1,0,0,1,1,efficient,none,-0.2840193693
10114,13,72.063055177,74.686544012,7,0,151.028,449.615,2.6234888350000034,1.0364054622518604,298.587,0.0,0.5384615384615384,288,17,1,0,0,1,0,slightly inefficient,none,0.20180683346153871
10115,22,43.706951951,43.79168696,5,1,213.26,663.796,0.0847350089999992,1.0019387078077417,450.53600000000006,0.045454545454545456,0.22727272727272727,162,17,1,0,1,0,0,slightly inefficient,low,0.0038515913181817814
10116,17,68.400982634,70.864487192,8,0,214.231,832.117,2.463504557999997,1.036015631108426,617.886,0.0,0.47058823529411764,128,17,1,0,0,0,0,slightly inefficient,none,0.1449120328235292
10117,12,56.398613788,57.312224883999995,3,1,155.445,516.208,0.9136110959999968,1.0161991764449074,360.763,0.08333333333333333,0.25,263,17,1,0,1,0,0,slightly inefficient,low,0.07613425799999973
10118,21,60.884036048,76.671885975,18,1,40.814,680.436,15.787849926999996,1.2593101731060192,639.6220000000001,0.047619047619047616,0.8571428571428571,197,17,0,1,1,1,0,highly inefficient,low,0.7518023774761903
10119,27,88.813789378,62.404929334,22,2,164.677,649.655,-26.408860043999994,0.7026491018010576,484.97799999999995,0.07407407407407407,0.8148148148148148,301,17,1,0,1,1,1,efficient,low,-0.9781059275555554
10120,19,35.357827628,37.288826716,12,0,168.751,471.375,1.930999088,1.0546130579150976,302.624,0.0,0.631578947368421,282,17,1,0,0,1,0,slightly inefficient,none,0.10163153094736843
10121,33,49.064281834,49.226981643,23,0,228.882,632.198,0.16269980900000292,1.0033160540197137,403.316,0.0,0.696969696969697,272,17,1,0,0,1,0,slightly inefficient,none,0.004930297242424331
10122,21,38.059823226,38.203065546,13,1,170.516,1648.244,0.1432423199999988,1.0037636097033196,1477.7279999999998,0.047619047619047616,0.6190476190476191,270,17,1,0,1,1,0,slightly inefficient,low,0.0068210628571428004
10123,14,71.75220107300001,72.707761401,12,8,231.362,802.767,0.95556032799999,1.0133175054383043,571.4050000000001,0.5714285714285714,0.8571428571428571,127,17,1,0,1,1,0,slightly inefficient,high,0.06825430914285643
10124,9,147.329146801,154.86477311800002,7,0,53.434,406.098,7.535626317000009,1.0511482383535318,352.664,0.0,0.7777777777777778,65,17,0,0,0,1,0,slightly inefficient,none,0.837291813000001
10125,10,118.46469559100001,118.862281329,2,0,53.507,389.113,0.3975857379999894,1.0033561537976905,335.606,0.0,0.2,246,17,0,0,0,0,0,slightly inefficient,none,0.03975857379999894
10126,25,44.053096448,44.358542406,21,2,178.813,1620.695,0.30544595799999996,1.006933586572298,1441.882,0.08,0.84,269,17,1,0,1,1,0,slightly inefficient,low,0.012217838319999999
10127,11,72.191883776,89.78926351999999,9,1,241.454,553.405,17.597379743999994,1.2437584230188796,311.95099999999996,0.09090909090909091,0.8181818181818182,286,17,1,1,1,1,0,highly inefficient,low,1.5997617949090903
10128,17,38.616456807,38.616456807,0,0,62.182,550.42,0.0,1.0,488.23799999999994,0.0,0.0,60,17,0,0,0,0,0,efficient,none,0.0
10129,7,23.774970991,23.774970991,0,0,63.857,373.948,0.0,1.0,310.091,0.0,0.0,234,17,0,0,0,0,0,efficient,none,0.0
10130,13,8.804772138,8.759459835,6,1,183.894,471.392,-0.04531230300000111,0.994853665456663,287.498,0.07692307692307693,0.46153846153846156,280,17,1,0,1,0,1,efficient,low,-0.0034855617692308547
10131,19,53.462713092,53.405794405,3,4,65.048,527.921,-0.05691868699999958,0.9989353573040326,462.87300000000005,0.21052631578947367,0.15789473684210525,54,17,0,0,1,0,1,efficient,high,-0.0029957203684210306
10132,13,30.880515383,33.408807871,7,0,188.718,483.951,2.5282924880000017,1.0818733902800033,295.23300000000006,0.0,0.5384615384615384,294,17,1,0,0,1,0,slightly inefficient,none,0.19448403753846166
10133,17,91.303250957,81.503619181,12,1,69.301,570.553,-9.799631775999998,0.8926694101986006,501.252,0.058823529411764705,0.7058823529411765,227,17,0,0,1,1,1,efficient,low,-0.5764489279999999
10134,23,27.695506571000003,26.444910421,20,0,191.095,548.439,-1.2505961500000033,0.9548447995780838,357.34399999999994,0.0,0.8695652173913043,278,17,1,0,0,1,1,efficient,none,-0.05437374565217406
10135,28,98.348862266,98.261958001,8,4,193.577,774.329,-0.08690426500000115,0.9991163673580183,580.752,0.14285714285714285,0.2857142857142857,343,17,1,0,1,0,1,efficient,low,-0.003103723750000041
10136,22,66.924656954,65.720560221,5,8,253.896,833.451,-1.204096733,0.9820081747474981,579.5550000000001,0.36363636363636365,0.22727272727272727,314,17,1,0,1,0,1,efficient,high,-0.05473166968181819
10137,11,66.326976453,66.326976453,0,0,75.06,500.476,0.0,1.0,425.416,0.0,0.0,64,17,0,0,0,0,0,efficient,none,0.0
10138,13,30.945848678,30.945848678,0,0,75.486,523.209,0.0,1.0,447.72299999999996,0.0,0.0,110,17,0,0,0,0,0,efficient,none,0.0
10139,6,67.566544064,67.566544064,0,0,76.497,308.313,0.0,1.0,231.81599999999997,0.0,0.0,101,17,0,0,0,0,0,efficient,none,0.0
10140,11,96.289310184,96.96110157,4,0,197.021,519.831,0.6717913859999953,1.0069768013159122,322.81000000000006,0.0,0.36363636363636365,308,17,1,0,0,0,0,slightly inefficient,none,0.06107194418181776
10141,18,82.068757749,72.060157263,15,0,197.849,504.876,-10.008600486000006,0.8780461559243967,307.027,0.0,0.8333333333333334,275,17,1,0,0,1,1,efficient,none,-0.5560333603333336
10142,18,27.554276714,32.9579082,16,4,258.15,680.033,5.403631485999998,1.1961086310516174,421.88300000000004,0.2222222222222222,0.8888888888888888,223,17,1,1,1,1,0,slightly inefficient,high,0.30020174922222215
10143,12,73.632722633,73.632722633,0,4,140.162,657.084,0.0,1.0,516.9219999999999,0.3333333333333333,0.0,102,17,0,0,1,0,0,efficient,high,0.0
10144,20,32.860158364,38.73215052,16,4,268.429,833.159,5.8719921559999975,1.1786964046537605,564.73,0.2,0.8,327,17,1,1,1,1,0,slightly inefficient,low,0.2935996077999999
10145,8,92.67098628000001,92.67098628000001,0,0,97.678,403.187,0.0,1.0,305.509,0.0,0.0,206,17,0,0,0,0,0,efficient,none,0.0
10146,13,33.623857439,33.623857439,2,2,97.771,444.197,0.0,1.0,346.426,0.15384615384615385,0.15384615384615385,38,17,0,0,1,0,0,efficient,low,0.0
10147,15,32.801012449,31.944346738,5,0,278.663,612.613,-0.856665710999998,0.9738829491214038,333.95000000000005,0.0,0.3333333333333333,23,17,1,0,0,0,1,efficient,none,-0.057111047399999865
10148,25,48.372249578,56.208292383,22,8,219.666,4585.669,7.836042804999998,1.1619945913899337,4366.003,0.32,0.88,273,17,1,1,1,1,0,slightly inefficient,high,0.31344171219999994
10149,20,14.358338525999999,13.725232804,16,2,221.727,476.892,-0.6331057219999998,0.9559067561435763,255.165,0.1,0.8,338,17,1,0,1,1,1,efficient,low,-0.03165528609999999
10150,9,56.357265263,56.357265263,0,0,105.512,458.128,0.0,1.0,352.616,0.0,0.0,129,17,0,0,0,0,0,efficient,none,0.0
10151,28,47.747858901,52.393713263,24,28,1666.392,33128.398,4.6458543620000015,1.0972997422069266,31462.006,1.0,0.8571428571428571,341,17,1,0,1,1,0,slightly inefficient,high,0.16592337007142863
10151,28,47.747858901,52.393713263,24,28,1666.392,33128.398,4.6458543620000015,1.0972997422069266,31462.006,1.0,0.8571428571428571,341,20,1,0,1,1,0,slightly inefficient,high,0.16592337007142863
10151,28,47.747858901,52.393713263,24,28,1666.392,33128.398,4.6458543620000015,1.0972997422069266,31462.006,1.0,0.8571428571428571,341,19,1,0,1,1,0,slightly inefficient,high,0.16592337007142863
10152,20,81.575353142,81.575353142,0,20,1727.666,6325.848,0.0,1.0,4598.182,1.0,0.0,267,17,1,0,1,0,0,efficient,high,0.0
10153,17,40.976139014,41.776724443,7,0,228.041,468.296,0.8005854290000016,1.0195378444202972,240.255,0.0,0.4117647058823529,267,17,1,0,0,0,0,slightly inefficient,none,0.04709326052941186
